run_id,target,method,n_samples,mse_norm,mae_norm,mse_orig,mae_orig,train_time,test_time,gpu_samples,gpu_mem_used_mb_mean,gpu_mem_used_mb_var,torch_peak_alloc_mb,torch_peak_reserved_mb,ram_samples,ram_used_mb_mean,ram_used_mb_var,timestamp
13,f_osc,kdtree,100,0.2292151004076004,0.30224084854125977,1602626110095360.0,11581061.0,53.36875104904175,2.4678945541381836,108,3988.0,0.0,337.525390625,410.0,108,9861.857349537036,37.03210887312889,2026-06-01 05:23:34
13,f_osc,uniform,500,0.03737343102693558,0.10928421467542648,926909240180736.0,5876098.5,289.1824007034302,0.49916529655456543,579,4029.854922279793,6.0722167026251554,386.18701171875,452.0,579,9922.84787888601,0.11738765239715576,2026-06-01 05:33:34
13,f_osc,kdtree,500,0.04624664783477783,0.13541394472122192,718804048936960.0,6235943.0,169.6801061630249,2.8285229206085205,340,3993.964705882353,0.21051903069019318,350.78857421875,416.0,340,10034.673471966911,4.432482481002808,2026-06-01 05:36:26
13,f_osc,uniform,1000,0.006494555156677961,0.04078586399555206,235610161807360.0,2564762.0,288.58816361427307,0.9413635730743408,578,4045.8131487889273,10.055052023380995,448.5537109375,468.0,578,10278.901296226211,0.15395423769950867,2026-06-01 05:51:12
13,f_osc,kdtree,1000,0.08281020075082779,0.17255917191505432,1268817359536128.0,8525979.0,285.0488049983978,2.422250986099243,571,4023.9649737302975,0.3490358591079712,368.3466796875,446.0,571,10381.637053962348,0.07589727640151978,2026-06-01 05:55:59
14,f_osc,uniform,100,0.25551939010620117,0.32669252157211304,2375788003328000.0,13300760.0,295.01218008995056,0.3979771137237549,591,4023.9864636209813,0.053962282836437225,369.2158203125,446.0,591,10388.379560596446,19.569245278835297,2026-06-01 06:01:55
14,f_osc,kdtree,100,0.14939403533935547,0.2454221248626709,1435221169799168.0,10948718.0,63.05340242385864,3.161142110824585,127,4022.0,0.0,362.2412109375,444.0,127,10438.70220226378,3.059851810336113,2026-06-01 06:03:02
14,f_osc,uniform,500,0.03910404071211815,0.1123570054769516,850057242869760.0,6340887.5,274.5923044681549,0.41954874992370605,550,4063.909772727273,6.391219832003117,413.12109375,486.0,550,10509.483771306817,52.76719927787781,2026-06-01 06:12:31
14,f_osc,kdtree,500,0.04830704256892204,0.1326146125793457,695131061616640.0,6620047.5,160.1423819065094,3.030146837234497,321,4026.0625,0.0,374.59814453125,448.0,321,10615.738938376167,9.375677540898323,2026-06-01 06:15:14
14,f_osc,uniform,1000,0.0072625670582056046,0.04276116192340851,244939803852800.0,2727767.25,281.20940256118774,0.8448073863983154,563,4057.948823268206,3.624733017757535,470.26806640625,480.0,563,10828.427231349911,28.502913028001785,2026-06-01 06:29:58
14,f_osc,kdtree,1000,0.08613215386867523,0.17302502691745758,1195948139085824.0,8500515.0,297.00133752822876,2.4013047218322754,595,4056.0288865546217,0.3350045904517174,391.947265625,478.0,595,10928.777573529413,9.005285397171974,2026-06-01 06:34:57
15,f_osc,uniform,100,0.2720901072025299,0.3525298833847046,2024381429579776.0,13875097.0,275.3954634666443,0.40282201766967773,552,4056.040760869565,0.12996219471096992,392.37939453125,478.0,552,10928.11915477808,0.023579806089401245,2026-06-01 06:40:32
15,f_osc,kdtree,100,0.17626561224460602,0.26771312952041626,1723900417277952.0,11632545.0,60.07423520088196,2.454288959503174,121,4052.0625,0.0,385.865234375,474.0,121,10964.038578254133,1.9202655255794525,2026-06-01 06:41:35
15,f_osc,uniform,500,0.04058084264397621,0.11070596426725388,611536368304128.0,6009218.0,262.875923871994,0.4298710823059082,527,4093.9031072106263,6.669091090559959,436.349609375,516.0,527,11035.53125,0.01887306571006775,2026-06-01 06:50:52
15,f_osc,kdtree,500,0.04499838501214981,0.1249958947300911,699499311792128.0,6471194.0,161.46616220474243,2.4281864166259766,324,4058.0378086419755,0.09815576672554016,399.14990234375,480.0,324,11146.321855709877,5.881528839468956,2026-06-01 06:53:36
15,f_osc,uniform,1000,0.008890105411410332,0.04513288289308548,268004264771584.0,2965364.75,277.423677444458,0.8564667701721191,556,4089.9330035971225,4.645101184025407,492.24658203125,512.0,556,11378.862206328688,0.09587855637073517,2026-06-01 07:08:10
15,f_osc,kdtree,1000,0.08159542083740234,0.16620871424674988,1334633438380032.0,8908135.0,288.1903483867645,2.4270739555358887,577,4088.0209055459272,0.4974033497273922,416.35205078125,510.0,577,11481.203984781196,3.583281919360161,2026-06-01 07:13:00
16,f_osc,uniform,100,0.284048855304718,0.35090258717536926,2064713722626048.0,13909802.0,283.4203231334686,0.8231134414672852,568,4088.0272887323945,0.35087284073233604,416.83203125,510.0,568,11469.0712821853,868.6881830394268,2026-06-01 07:18:43
16,f_osc,kdtree,100,0.16300444304943085,0.2552638649940491,1749094158565376.0,11449035.0,66.35231447219849,2.489720106124878,134,4082.0326492537315,0.05881042405962944,410.26806640625,504.0,134,11514.66843516791,0.036969780921936035,2026-06-01 07:19:52
16,f_osc,uniform,500,0.04141750559210777,0.12014040350914001,598097080090624.0,5930186.0,290.15542554855347,0.8753800392150879,581,4127.911037005164,6.641430731862783,458.5205078125,550.0,581,11592.175162704389,0.3065807819366455,2026-06-01 07:29:41
16,f_osc,kdtree,500,0.042985107749700546,0.1260707825422287,782945560297472.0,6711514.5,162.3029429912567,2.4485678672790527,326,4090.0379601226996,0.09755730256438255,423.072265625,512.0,326,11694.120890049846,22.381775856018066,2026-06-01 07:32:26
16,f_osc,uniform,1000,0.006831126753240824,0.039602506905794144,250735895773184.0,2582086.75,275.39007902145386,0.8671271800994873,552,4121.939311594203,4.173230413347483,523.62255859375,544.0,552,11911.233716881794,1.6334449350833893,2026-06-01 07:47:17
16,f_osc,kdtree,1000,0.07503008097410202,0.16303430497646332,1080959583649792.0,8193139.0,289.27683877944946,2.0220959186553955,579,4120.034866148532,0.22030717879533768,440.64990234375,542.0,579,12008.2916126943,44.92997086048126,2026-06-01 07:52:08
17,f_osc,uniform,100,0.3398706316947937,0.38101711869239807,2161634491498496.0,14250799.0,283.72472524642944,0.4731426239013672,568,4122.034330985915,0.22455862164497375,441.42578125,544.0,568,12012.842835332307,0.015749961137771606,2026-06-01 07:57:51
17,f_osc,kdtree,100,0.22036854922771454,0.3047572076320648,1819479545741312.0,12617176.0,63.23891305923462,2.466757297515869,128,4118.0625,0.0,434.5478515625,540.0,128,12052.040252685547,1.609325408935547e-05,2026-06-01 07:58:57
17,f_osc,uniform,500,0.04296154901385307,0.11766195297241211,906285612531712.0,6531220.5,277.48180627822876,0.42755889892578125,556,4157.918615107914,5.734692819416523,480.75830078125,580.0,556,12113.366154732465,0.04516887664794922,2026-06-01 08:08:23
17,f_osc,kdtree,500,0.04537007585167885,0.12717090547084808,878204378152960.0,6776798.0,165.7075572013855,2.8480031490325928,333,4122.038475975976,0.09551893919706345,447.388671875,544.0,333,12221.268229166666,9.096542030572891,2026-06-01 08:11:12
17,f_osc,uniform,1000,0.006314953789114952,0.04046857729554176,226369640333312.0,2559532.25,277.65611958503723,0.8956806659698486,556,4155.9330035971225,4.645101182162762,550.85791015625,578.0,556,12416.527983082284,1.200866937637329,2026-06-01 08:26:07
17,f_osc,kdtree,1000,0.0788714736700058,0.1722046583890915,1099570616467456.0,8293754.0,280.4645493030548,2.0350914001464844,562,4134.019795373665,0.5106318332254887,465.23583984375,556.0,562,12528.344945507117,11.8062062561512,2026-06-01 08:30:49
18,f_osc,uniform,100,0.3492213189601898,0.38395169377326965,2209700275814400.0,14407552.0,295.73553228378296,0.421602725982666,592,4134.028716216216,0.33669649437069893,465.88720703125,556.0,592,12475.953923405828,0.1049908697605133,2026-06-01 08:36:46
18,f_osc,kdtree,100,0.1596885472536087,0.2565076947212219,1445096910225408.0,10925725.0,50.07534742355347,2.524641275405884,101,4128.0625,0.0,459.06201171875,550.0,101,12568.893409653465,1.6467793881893158,2026-06-01 08:37:38
18,f_osc,uniform,500,0.040244799107313156,0.11163461208343506,583083753472000.0,5553097.0,291.23326587677,0.42385339736938477,583,4171.9115566037735,6.618725523352623,507.65869140625,594.0,583,12641.671499785592,0.042528241872787476,2026-06-01 08:47:37
18,f_osc,kdtree,500,0.059554312378168106,0.14382202923297882,987849927163904.0,7333621.0,156.46531748771667,3.110058546066284,314,4134.037022292993,0.10126171633601189,471.36181640625,556.0,314,12751.987534832802,0.0037521421909332275,2026-06-01 08:50:16
18,f_osc,uniform,1000,0.007558691781014204,0.042462073266506195,231457985396736.0,2702858.5,283.1596212387085,0.9077885150909424,567,4165.935515873016,4.5553035996854305,571.6611328125,588.0,567,12985.934372244268,10.160374104976654,2026-06-01 09:05:11
18,f_osc,kdtree,1000,0.09084897488355637,0.17511065304279327,1172638412046336.0,8569268.0,286.85853600502014,2.0246329307556152,575,4144.0207608695655,0.49912741035223007,489.1103515625,566.0,575,13091.201773097826,1.9267457127571106,2026-06-01 09:10:00
19,f_osc,uniform,100,0.31299734115600586,0.3626936972141266,2215108847599616.0,14366134.0,277.75500988960266,0.8727152347564697,556,4146.026528776978,0.3584183044731617,490.06005859375,568.0,556,13090.841368311601,0.0016811490058898926,2026-06-01 09:15:39
19,f_osc,kdtree,100,0.1946905106306076,0.28586357831954956,1788418208038912.0,12246533.0,50.93187403678894,2.5927600860595703,103,4140.0625,0.0,483.02392578125,562.0,103,13136.981416868932,0.6478012204170227,2026-06-01 09:16:33
19,f_osc,uniform,500,0.032623887062072754,0.10315732657909393,634270636834816.0,5509242.0,275.9040296077728,0.9121019840240479,553,4181.910601265823,6.356673609465361,529.3798828125,604.0,553,13196.481189251808,0.007997184991836548,2026-06-01 09:26:06
19,f_osc,kdtree,500,0.04349900037050247,0.13220928609371185,716404839940096.0,6462517.5,153.6632969379425,2.4637653827667236,308,4146.023538961039,0.23224827274680138,494.26123046875,568.0,308,13298.11517096185,0.17658549547195435,2026-06-01 09:28:43
19,f_osc,uniform,1000,0.007623984478414059,0.041413407772779465,482706005688320.0,2822643.75,299.2306921482086,0.9001412391662598,599,4177.942299666111,4.312763895839453,591.8369140625,600.0,599,13523.706809526293,0.18162819743156433,2026-06-01 09:43:47
19,f_osc,kdtree,1000,0.08875001221895218,0.17399011552333832,1327416685363200.0,9031171.0,281.8987305164337,2.68991756439209,565,4156.020022123894,0.5079301409423351,511.84521484375,578.0,565,13613.069724834071,1443.7692512869835,2026-06-01 09:48:31
0,f_osc,uniform,5000,0.0003502921317704022,0.011752508580684662,19911298514944.0,673133.125,367.60274386405945,0.48387646675109863,736,4133.295771059783,1255.3993518054485,538.1455078125,560.0,736,4198.527237601902,1232.1180962994695,2026-06-02 15:27:06
0,f_osc,kdtree,5000,0.019966809079051018,0.07649150490760803,473665904836608.0,4416702.5,763.884626865387,2.4633569717407227,1527,3739.6062950229207,5.028114330023527,127.80517578125,162.0,1527,4308.713889571054,6.395835690200329,2026-06-02 15:39:52
0,f_osc,uniform,10000,0.0001973283215193078,0.009593460708856583,6270540578816.0,492114.78125,531.0059895515442,0.4164309501647949,1062,4730.721398305085,3105.6090203896165,1120.67236328125,1156.0,1062,7591.036932821327,14.549349911510944,2026-06-02 17:28:32
0,f_osc,kdtree,10000,0.009266490116715431,0.0505804680287838,292431136292864.0,3240788.5,1447.0998060703278,2.6434178352355957,2891,3883.565051020408,14.566811852157116,282.33447265625,306.0,2891,7698.450861780093,0.8671260178089142,2026-06-02 17:52:42
1,f_osc,uniform,5000,0.00029463996179401875,0.011392474174499512,11374294990848.0,573928.875,366.9461579322815,0.7801713943481445,735,4282.277976190476,728.1465759649873,677.767578125,706.0,735,9273.468037840135,3.937969386577606,2026-06-02 18:48:41
1,f_osc,kdtree,5000,0.01842249557375908,0.07335234433412552,474758772686848.0,4371053.5,769.0474774837494,2.3388352394104004,1537,3863.609425829538,4.6783546525985,263.65673828125,286.0,1537,9367.91186412248,0.21486087143421173,2026-06-02 19:01:32
1,f_osc,uniform,10000,0.00029391731368377805,0.011209014803171158,14291496337408.0,616788.875,525.316995382309,0.6807162761688232,1051,4871.658955756422,2158.3131719082594,1268.6767578125,1296.0,1051,12551.907379876307,7.774825006723404,2026-06-02 20:50:21
1,f_osc,kdtree,10000,0.007381831295788288,0.04452678561210632,279801147424768.0,2851145.75,1457.2791378498077,2.49953031539917,2912,4027.587912087912,14.233214115723968,418.53173828125,450.0,2912,12661.862911014767,8.588444411754608,2026-06-02 21:14:41
2,f_osc,uniform,5000,0.00036675328738056123,0.012273491360247135,13826617507840.0,667248.625,374.63920378685,0.41345906257629395,750,4402.3755,643.7826559990644,810.248046875,826.0,750,14237.839729166666,1.3672675490379333,2026-06-02 22:11:15
2,f_osc,kdtree,5000,0.016822783276438713,0.07206378877162933,396137081077760.0,4150864.5,778.6920304298401,2.4067935943603516,1557,4005.6129977520873,4.315579794347286,399.38037109375,428.0,1557,14340.2395080684,0.02588668465614319,2026-06-02 22:24:16
2,f_osc,uniform,10000,0.00030776363564655185,0.011959251016378403,7738232930304.0,548357.3125,531.1627044677734,0.41999053955078125,1063,5006.701611006585,3150.1550219506025,1392.76708984375,1432.0,1063,17516.09181708608,7.410664618015289,2026-06-03 00:13:52
2,f_osc,kdtree,10000,0.007696162443608046,0.04709061607718468,212445658349568.0,2772400.5,1451.6344075202942,2.578444719314575,2899,4167.588155398414,14.29575327783823,554.0771484375,590.0,2899,17616.52483480295,0.09315413236618042,2026-06-03 00:38:06
3,f_osc,uniform,5000,0.0003764705325011164,0.01276467740535736,12842013032448.0,647587.9375,358.7037732601166,0.48376035690307617,718,4548.305884401114,683.3724753856659,957.37158203125,972.0,718,19197.306531815808,1.8996319770812988,2026-06-03 01:34:31
3,f_osc,kdtree,5000,0.015516117215156555,0.06778696179389954,433628857237504.0,4076425.25,796.767462015152,2.514524459838867,1592,4149.614635678392,4.2208214439451694,535.4609375,572.0,1592,19298.45677606784,0.5331693291664124,2026-06-03 01:47:50
3,f_osc,uniform,10000,0.00022954033920541406,0.010046573355793953,8900795432960.0,520728.0,525.4490900039673,0.8793075084686279,1051,5147.681791151284,2109.9942585602403,1527.08349609375,1572.0,1051,22473.607527800905,7.560430645942688,2026-06-03 03:37:31
3,f_osc,kdtree,10000,0.009377497248351574,0.049217138439416885,257980884844544.0,3017888.75,1470.0821940898895,2.7577412128448486,2933,4291.602944936924,10.477678265422583,690.05810546875,714.0,2933,22573.39505998551,0.7860776782035828,2026-06-03 04:02:04
4,f_osc,uniform,5000,0.0004775995039381087,0.013361516408622265,25318729449472.0,783336.8125,362.68179273605347,1.045872688293457,726,4686.271522038567,725.8076785951853,1085.90478515625,1110.0,726,24154.467646995523,1.674764633178711,2026-06-03 04:59:14
4,f_osc,kdtree,5000,0.01851458102464676,0.0745633915066719,406143750897664.0,4258631.0,783.66845870018,2.168177604675293,1567,4271.608367900447,4.899928282946348,671.3134765625,694.0,1567,24231.915373723677,1685.6666535139084,2026-06-03 05:12:20
4,f_osc,uniform,10000,0.0002423545520287007,0.010596767999231815,9699931979776.0,543314.125,532.4198586940765,0.42606258392333984,1065,5284.662147887324,3240.075413610786,1671.8037109375,1710.0,1065,27447.552673855633,8.563122987747192,2026-06-03 07:03:18
4,f_osc,kdtree,10000,0.007637962233275175,0.04578569903969765,216790470754304.0,2760991.5,1451.821016073227,2.191173791885376,2897,4435.588086813946,14.305615808814764,826.8408203125,858.0,2897,27549.28977444339,0.24765300750732422,2026-06-03 07:27:32
5,f_osc,uniform,5000,0.0004073534510098398,0.012928968295454979,17433571098624.0,679203.5625,371.6593644618988,0.4255979061126709,743,4833.595979138628,1079.033346671611,1223.80126953125,1258.0,743,29132.664288568303,1.7997099161148071,2026-06-03 08:25:09
5,f_osc,kdtree,5000,0.018585508689284325,0.07246460765600204,525249066041344.0,4459666.5,797.048877954483,2.077224016189575,1593,4417.609659447583,4.8200550973415375,808.2431640625,840.0,1593,29236.234375,0.07874000072479248,2026-06-03 08:38:28
5,f_osc,uniform,10000,0.00026243404136039317,0.011109829880297184,8986798587904.0,533437.375,531.4306480884552,1.0813376903533936,1063,5423.681855597366,2133.9943237416446,1812.6015625,1848.0,1063,32408.40817556444,7.757932901382446,2026-06-03 10:29:37
5,f_osc,kdtree,10000,0.009897805750370026,0.05066348612308502,361596853420032.0,3301126.75,1460.7049272060394,2.2147772312164307,2915,4581.587328473413,14.615008544176817,963.3330078125,1004.0,2915,32506.027393331904,1.2007216215133667,2026-06-03 10:54:00
6,f_osc,uniform,5000,0.0003720823733601719,0.012399080209434032,14408996618240.0,633055.5625,375.07176661491394,1.1872997283935547,751,4980.313332223702,707.1822354905307,1364.35400390625,1404.0,751,34077.993399425766,2.903055191040039,2026-06-03 11:51:37
6,f_osc,kdtree,5000,0.018313754349946976,0.07093993574380875,416789531983872.0,4136959.0,787.256227016449,2.1559958457946777,1573,4563.611212650985,4.571421183645725,944.8857421875,986.0,1573,34092.65395541958,46.509692907333374,2026-06-03 12:04:46
6,f_osc,uniform,10000,0.00026722997426986694,0.011289265938103199,7548664545280.0,542186.125,530.4436061382294,1.258462905883789,1061,5573.670534872762,2154.084537819028,1939.71826171875,1998.0,1061,37363.064083117344,540.4688816070557,2026-06-03 13:56:26
6,f_osc,kdtree,10000,0.009012824855744839,0.049685388803482056,286097837916160.0,3153889.25,1461.9848606586456,2.2294366359710693,2916,4725.587362825789,14.609999984502792,1099.42138671875,1148.0,2916,37454.56510014789,1.2566699981689453,2026-06-03 14:20:50
7,f_osc,uniform,5000,0.0005024386337026954,0.012741542421281338,19625911779328.0,724249.5,374.58651208877563,0.4435131549835205,749,5123.61273364486,1070.4243165329099,1504.96826171875,1548.0,749,39054.35321574599,2.4328582286834717,2026-06-03 15:18:23
7,f_osc,kdtree,5000,0.019597984850406647,0.07356980443000793,415919364898816.0,4223019.0,782.8908085823059,2.115417957305908,1564,4705.610773657289,4.597693629562855,1081.19384765625,1128.0,1564,39158.33042279412,1.1671295166015625,2026-06-03 15:31:28
7,f_osc,uniform,10000,0.0002611496311146766,0.010839973576366901,11347725123584.0,583819.625,537.1727182865143,0.4196145534515381,1075,5717.696802325581,2126.0836343988776,2089.26611328125,2142.0,1075,42334.044073401164,9.788396835327148,2026-06-03 17:24:16
7,f_osc,kdtree,10000,0.008722598664462566,0.049030404537916183,249740922978304.0,3033113.25,1461.3870632648468,2.267745018005371,2915,4871.53724271012,21.914987068623304,1237.037109375,1294.0,2915,42428.685843696396,771.6238977909088,2026-06-03 17:48:40
8,f_osc,uniform,5000,0.0004091307637281716,0.012729590758681297,18231022583808.0,695524.5,368.2336986064911,1.4543678760528564,737,5270.2818012211665,726.1759783811867,1641.2705078125,1694.0,737,43993.39367261703,2.626458168029785,2026-06-03 18:47:21
8,f_osc,kdtree,5000,0.019085392355918884,0.07210654020309448,498710396010496.0,4371288.0,785.5065455436707,2.9172630310058594,1571,4851.611115531508,4.577233526855707,1218.72216796875,1274.0,1571,44095.472937221515,2.20861554145813,2026-06-03 19:00:29
8,f_osc,uniform,10000,0.00026324126520194113,0.010587875731289387,12921846366208.0,578635.4375,534.3091344833374,2.2653520107269287,1069,5855.70059635173,2106.143888361752,2218.3876953125,2280.0,1069,47215.01365908559,150.76380491256714,2026-06-03 20:53:23
8,f_osc,kdtree,10000,0.008961634710431099,0.04874942824244499,272298275766272.0,3111581.25,1466.4665014743805,3.1138954162597656,2922,5015.588937371664,14.183303885161877,1373.75341796875,1438.0,2922,47249.45517838809,1951.3278369903564,2026-06-03 21:17:53
9,f_osc,uniform,5000,0.00033075662213377655,0.011710244230926037,11582388043776.0,601225.125,365.59149646759033,0.5085127353668213,732,5396.326844262295,675.7551733441651,1782.79541015625,1820.0,732,47238.64186838285,1.7621874809265137,2026-06-03 22:16:08
9,f_osc,kdtree,5000,0.01635907217860222,0.06980881839990616,441345604845568.0,4113305.0,785.3015689849854,2.1221091747283936,1565,4997.610822683706,4.594759568572044,1355.79052734375,1420.0,1565,47182.25907797524,84.64492559432983,2026-06-03 22:29:15
